shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
800_to_658,9.05346,38.4416,2483,205922.38
800_to_658,9.05398,38.44427,2484,206221.22
800_to_658,9.054,38.44432,2485,206227.14
800_to_658,9.05401,38.44439,2486,206234.91
800_to_658,9.05418,38.44512,2487,206317.27
800_to_658,9.05462,38.44646,2488,206472.33
800_to_658,9.05498,38.44725,2489,206567.87
800_to_658,9.05528,38.44772,2490,206629.33
800_to_658,9.05567,38.4482,2491,206697.58
800_to_658,9.05597,38.44858,2492,206751.00
800_to_658,9.05627,38.44896,2493,206804.43
800_to_658,9.05662,38.44951,2494,206876.27
800_to_658,9.05672,38.44969,2495,206898.95
800_to_658,9.05718,38.45078,2496,207029.12
800_to_658,9.0572,38.45085,2497,207037.12
800_to_658,9.05721,38.45088,2498,207040.59
800_to_658,9.05801,38.45329,2499,207319.78
800_to_658,9.05817,38.45389,2500,207388.03
800_to_658,9.05818,38.45417,2501,207418.79
800_to_658,9.05819,38.45434,2502,207437.50
800_to_658,9.05813,38.45471,2503,207478.67
800_to_658,9.05809,38.45489,2504,207498.93
800_to_658,9.05789,38.45531,2505,207550.13
800_to_658,9.05768,38.45561,2506,207590.51
800_to_658,9.05731,38.45596,2507,207646.81
800_to_658,9.05666,38.45664,2508,207750.73
800_to_658,9.05616,38.45722,2509,207835.27
800_to_658,9.05611,38.45728,2510,207843.89
800_to_658,9.05557,38.458,2511,207943.17
800_to_658,9.05529,38.4586,2512,208016.04
800_to_658,9.05514,38.45903,2513,208066.12
800_to_658,9.05507,38.45959,2514,208128.10
800_to_658,9.05503,38.46043,2515,208220.45
800_to_658,9.05517,38.46106,2516,208291.36
800_to_658,9.05551,38.46199,2517,208400.26
800_to_658,9.05551,38.46199,2518,208400.26
800_to_658,9.05573,38.46235,2519,208446.75
800_to_658,9.0565,38.46342,2520,208592.13
800_to_658,9.0568,38.46386,2521,208650.84
800_to_658,9.057,38.46418,2522,208692.43
800_to_658,9.05718,38.46453,2523,208735.76
800_to_658,9.05728,38.46489,2524,208776.82
800_to_658,9.05735,38.46523,2525,208814.96
800_to_658,9.05742,38.46564,2526,208860.65
800_to_658,9.05749,38.4667,2527,208977.31
800_to_658,9.05754,38.46709,2528,209020.49
800_to_658,9.05764,38.46752,2529,209069.00
800_to_658,9.05788,38.46819,2530,209147.26
800_to_658,9.05827,38.46919,2531,209265.32
800_to_658,9.05854,38.46988,2532,209346.82
800_to_658,9.05854,38.46988,2533,209346.82
800_to_658,9.059,38.47104,2534,209484.09
800_to_658,9.05905,38.47116,2535,209498.39
800_to_658,9.05966,38.47272,2536,209682.63
800_to_658,9.06033,38.47437,2537,209878.53
800_to_658,9.06072,38.47529,2538,209988.47
800_to_658,9.06116,38.47634,2539,210113.72
800_to_658,9.06158,38.47745,2540,210244.24
800_to_658,9.06183,38.47795,2541,210305.78
800_to_658,9.06212,38.47852,2542,210376.19
800_to_658,9.06226,38.47872,2543,210403.11
800_to_658,9.06265,38.47918,2544,210469.68
800_to_658,9.06312,38.47961,2545,210540.12
800_to_658,9.06405,38.48034,2546,210670.96
800_to_658,9.06413,38.48042,2547,210683.46
800_to_658,9.06462,38.4808,2548,210752.09
800_to_658,9.06482,38.48103,2549,210785.74
800_to_658,9.06503,38.48129,2550,210822.62
800_to_658,9.0652,38.48164,2551,210865.45
800_to_658,9.06528,38.482,2552,210905.97
800_to_658,9.06528,38.48225,2553,210933.42
800_to_658,9.06524,38.48255,2554,210966.66
800_to_658,9.06505,38.48324,2555,211045.32
800_to_658,9.06477,38.48405,2556,211139.55
800_to_658,9.06453,38.48479,2557,211225.08
800_to_658,9.06438,38.48534,2558,211287.73
800_to_658,9.06435,38.48557,2559,211313.21
800_to_658,9.06436,38.48578,2560,211336.30
800_to_658,9.06439,38.48606,2561,211367.22
800_to_658,9.06443,38.48619,2562,211382.17
800_to_658,9.06453,38.48642,2563,211409.77
800_to_658,9.06467,38.48665,2564,211439.44
800_to_658,9.06485,38.48687,2565,211470.81
800_to_658,9.06497,38.48703,2566,211492.87
800_to_658,9.06537,38.48737,2567,211550.94
800_to_658,9.06576,38.48766,2568,211604.74
800_to_658,9.06616,38.48794,2569,211658.81
800_to_658,9.0666,38.48829,2570,211721.03
800_to_658,9.06698,38.48859,2571,211774.60
800_to_658,9.06719,38.48876,2572,211804.50
800_to_658,9.06733,38.4889,2573,211826.38
800_to_658,9.06733,38.4889,2574,211826.38
800_to_658,9.06748,38.48915,2575,211858.50
800_to_658,9.06755,38.48934,2576,211880.77
800_to_658,9.0676,38.48958,2577,211907.70
800_to_658,9.06762,38.4898,2578,211931.96
800_to_658,9.06761,38.49003,2579,211957.24
800_to_658,9.06756,38.49023,2580,211979.89
800_to_658,9.06751,38.49039,2581,211998.32
800_to_658,9.06745,38.49049,2582,212011.17
800_to_658,9.06735,38.49064,2583,212031.04
800_to_658,9.06723,38.49082,2584,212054.89
800_to_658,9.06704,38.49098,2585,212082.37
800_to_658,9.0669,38.49108,2586,212101.42
800_to_658,9.06607,38.49147,2587,212203.16
800_to_658,9.06591,38.49158,2588,212224.66
800_to_658,9.06577,38.49166,2589,212242.54
800_to_658,9.06555,38.49179,2590,212270.86
800_to_658,9.06533,38.49197,2591,212302.31
800_to_658,9.06525,38.4921,2592,212319.13
800_to_658,9.06513,38.49228,2593,212342.98
800_to_658,9.06495,38.49262,2594,212385.34
800_to_658,9.06482,38.49298,2595,212427.43
800_to_658,9.06479,38.49322,2596,212453.99
800_to_658,9.06479,38.49332,2597,212464.98
800_to_658,9.0648,38.49373,2598,212510.01
800_to_658,9.06485,38.49402,2599,212542.33
800_to_658,9.06494,38.49442,2600,212587.38
800_to_658,9.06509,38.49471,2601,212623.33
800_to_658,9.0652,38.49496,2602,212653.38
800_to_658,9.06532,38.49518,2603,212680.98
800_to_658,9.06563,38.49557,2604,212735.96
800_to_658,9.06589,38.49589,2605,212781.46
800_to_658,9.06617,38.4962,2606,212827.59
800_to_658,9.06653,38.49668,2607,212893.77
800_to_658,9.06686,38.49711,2608,212953.57
800_to_658,9.06757,38.49795,2609,213074.98
800_to_658,9.0678,38.49823,2610,213114.97
800_to_658,9.06803,38.49849,2611,213153.30
800_to_658,9.0682,38.4986,2612,213175.74
800_to_658,9.06836,38.49866,2613,213194.71
800_to_658,9.06856,38.49867,2614,213216.97
800_to_658,9.0688,38.49865,2615,213243.75
800_to_658,9.06954,38.49856,2616,213326.63
800_to_658,9.06982,38.49854,2617,213357.84
800_to_658,9.0701,38.49856,2618,213389.05
800_to_658,9.07042,38.4986,2619,213424.90
800_to_658,9.07072,38.49872,2620,213460.77
800_to_658,9.07109,38.49887,2621,213505.09
800_to_658,9.07161,38.49909,2622,213567.75
800_to_658,9.07173,38.49915,2623,213582.63
800_to_658,9.07249,38.49958,2624,213679.44
800_to_658,9.07328,38.50004,2625,213780.77
800_to_658,9.07342,38.50013,2626,213799.20
800_to_658,9.07368,38.50031,2627,213834.23
800_to_658,9.07368,38.50031,2628,213834.23
800_to_658,9.07393,38.50059,2629,213875.67
800_to_658,9.07407,38.50079,2630,213902.59
800_to_658,9.07426,38.50109,2631,213941.73
800_to_658,9.07437,38.50135,2632,213972.79
800_to_658,9.07443,38.50157,2633,213997.85
800_to_658,9.07448,38.50178,2634,214021.57
800_to_658,9.07452,38.502,2635,214046.13
800_to_658,9.07454,38.5023,2636,214079.15
800_to_658,9.07452,38.50257,2637,214108.88
800_to_658,9.07448,38.5028,2638,214134.52
800_to_658,9.07432,38.50333,2639,214195.37
800_to_658,9.07404,38.5042,2640,214295.85
800_to_658,9.07394,38.50457,2641,214337.97
800_to_658,9.07385,38.50489,2642,214374.50
800_to_658,9.07369,38.50563,2643,214457.68
800_to_658,9.07351,38.50653,2644,214558.51
800_to_658,9.07342,38.50709,2645,214620.81
800_to_658,9.07335,38.50759,2646,214676.26
800_to_658,9.07329,38.5082,2647,214743.57
800_to_658,9.07322,38.50897,2648,214828.48
800_to_658,9.07317,38.50991,2649,214931.85
800_to_658,9.07316,38.51021,2650,214964.81
800_to_658,9.07315,38.51036,2651,214981.31
800_to_658,9.07311,38.51086,2652,215036.40
800_to_658,9.073,38.51166,2653,215125.09
800_to_658,9.0728,38.5127,2654,215241.43
800_to_658,9.07262,38.51345,2655,215326.18
800_to_658,9.07236,38.51426,2656,215419.70
800_to_658,9.07204,38.51519,2657,215527.84
800_to_658,9.07167,38.51607,2658,215632.86
800_to_658,9.07109,38.51727,2659,215779.56
800_to_658,9.0704,38.51853,2660,215937.77
800_to_658,9.07008,38.51924,2661,216023.46
800_to_658,9.06976,38.52022,2662,216136.80
800_to_658,9.06899,38.52259,2663,216410.76
800_to_658,9.06851,38.52392,2664,216566.25
800_to_658,9.06811,38.52515,2665,216708.45
800_to_658,9.06762,38.52665,2666,216881.93
800_to_658,9.06717,38.528,2667,217038.39
800_to_658,9.06701,38.52849,2668,217095.06
800_to_658,9.0667,38.5294,2669,217200.76
800_to_658,9.06631,38.53059,2670,217338.43
800_to_658,9.06619,38.53096,2671,217381.20
800_to_658,9.06604,38.5314,2672,217432.31
800_to_658,9.06573,38.53235,2673,217542.17
800_to_658,9.06547,38.53313,2674,217632.57
800_to_658,9.06523,38.53386,2675,217717.05
800_to_658,9.06505,38.53453,2676,217793.30
800_to_658,9.06493,38.53507,2677,217854.08
800_to_658,9.06483,38.53555,2678,217907.94
800_to_658,9.06476,38.53617,2679,217976.47
800_to_658,9.06465,38.53688,2680,218055.38
800_to_658,9.06451,38.53747,2681,218122.01
800_to_658,9.06444,38.53778,2682,218156.93
800_to_658,9.06428,38.53845,2683,218232.62
800_to_658,9.06402,38.53926,2684,218326.15
800_to_658,9.06385,38.53973,2685,218381.11
800_to_658,9.06344,38.54069,2686,218495.96
800_to_658,9.06331,38.54105,2687,218538.05
800_to_658,9.06322,38.54141,2688,218578.83
800_to_658,9.06315,38.54178,2689,218620.19
800_to_658,9.06307,38.54232,2690,218680.15
800_to_658,9.06297,38.54283,2691,218737.25
800_to_658,9.06282,38.54321,2692,218782.18
800_to_658,9.06245,38.54405,2693,218883.18
800_to_658,9.06221,38.54464,2694,218953.25
800_to_658,9.06206,38.54495,2695,218991.16
800_to_658,9.06177,38.54541,2696,219051.08
800_to_658,9.06152,38.5457,2697,219093.35
800_to_658,9.06132,38.54589,2698,219123.85
800_to_658,9.06107,38.54606,2699,219157.33
800_to_658,9.06074,38.54618,2700,219196.32
800_to_658,9.05993,38.54658,2701,219296.53
800_to_658,9.05961,38.5469,2702,219346.54
800_to_658,9.05936,38.54726,2703,219394.86
800_to_658,9.05918,38.5476,2704,219437.22
800_to_658,9.05904,38.54803,2705,219486.94
800_to_658,9.05897,38.54863,2706,219553.28
800_to_658,9.05901,38.54906,2707,219600.71
800_to_658,9.05917,38.54969,2708,219672.14
800_to_658,9.05923,38.55015,2709,219723.09
800_to_658,9.05921,38.55063,2710,219775.85
800_to_658,9.05913,38.55105,2711,219822.81
800_to_658,9.05897,38.55146,2712,219871.22
800_to_658,9.05872,38.55185,2713,219922.28
800_to_658,9.05834,38.55226,2714,219984.02
800_to_658,9.058,38.55264,2715,220040.33
800_to_658,9.0576,38.55301,2716,220100.57
800_to_658,9.05717,38.55336,2717,220161.92
800_to_658,9.05632,38.55381,2718,220268.57
800_to_658,9.05594,38.55416,2719,220325.69
800_to_658,9.05561,38.5546,2720,220386.36
800_to_658,9.05528,38.55529,2721,220470.55
800_to_658,9.05513,38.55584,2722,220533.20
800_to_658,9.05511,38.55627,2723,220580.47
800_to_658,9.05515,38.55677,2724,220635.56
800_to_658,9.05528,38.55721,2725,220685.99
800_to_658,9.05537,38.55761,2726,220731.04
800_to_658,9.05543,38.55809,2727,220784.17
800_to_658,9.05559,38.56036,2728,221034.07
800_to_658,9.05559,38.56065,2729,221065.91
800_to_658,9.05551,38.56105,2730,221110.73
800_to_658,9.05537,38.56139,2731,221151.18
800_to_658,9.05515,38.56188,2732,221210.28
800_to_658,9.05501,38.56226,2733,221254.82
800_to_658,9.05495,38.56264,2734,221297.08
800_to_658,9.05493,38.56297,2735,221333.38
800_to_658,9.05496,38.56355,2736,221397.16
800_to_658,9.05496,38.56401,2737,221447.67
800_to_658,9.05494,38.56421,2738,221469.75
800_to_658,9.05486,38.56459,2739,221512.41
800_to_658,9.05472,38.56487,2740,221546.88
800_to_658,9.05449,38.56527,2741,221597.70
800_to_658,9.05447,38.5653,2742,221601.68
800_to_658,9.05406,38.56581,2743,221673.89
800_to_658,9.05399,38.56597,2744,221693.11
800_to_658,9.05399,38.56619,2745,221717.26
800_to_658,9.05409,38.56654,2746,221757.27
800_to_658,9.05445,38.56706,2747,221827.01
800_to_658,9.05465,38.56736,2748,221866.76
800_to_658,9.05486,38.56766,2749,221907.13
800_to_658,9.05521,38.56815,2750,221973.54
800_to_658,9.05524,38.5682,2751,221979.97
800_to_658,9.05572,38.56882,2752,222066.47
800_to_658,9.05657,38.56967,2753,222199.31
800_to_658,9.05658,38.5697,2754,222202.79
800_to_658,9.0566,38.56972,2755,222205.91
800_to_658,9.05672,38.57004,2756,222243.50
800_to_658,9.05674,38.57016,2757,222256.86
800_to_658,9.05674,38.57029,2758,222271.14
800_to_658,9.05661,38.57121,2759,222373.19
800_to_658,9.05658,38.57157,2760,222412.86
800_to_658,9.0566,38.57182,2761,222440.40
800_to_658,9.05668,38.57211,2762,222473.47
800_to_658,9.05677,38.5723,2763,222496.61
800_to_658,9.0569,38.57248,2764,222521.09
800_to_658,9.05721,38.57277,2765,222568.02
800_to_658,9.05746,38.57295,2766,222602.13
800_to_658,9.05805,38.57326,2767,222676.04
800_to_658,9.05821,38.57335,2768,222696.39
800_to_658,9.05835,38.57344,2769,222714.83
800_to_658,9.05871,38.57365,2770,222761.03
800_to_658,9.06006,38.57452,2771,222938.96
800_to_658,9.06036,38.57478,2772,222982.87
800_to_658,9.06066,38.57515,2773,223035.44
800_to_658,9.06126,38.57596,2774,223146.63
800_to_658,9.0618,38.57669,2775,223246.78
800_to_658,9.06203,38.577,2776,223289.36
800_to_658,9.06225,38.5774,2777,223339.63
800_to_658,9.06244,38.5778,2778,223388.37
800_to_658,9.06254,38.5781,2779,223423.14
800_to_658,9.06272,38.57872,2780,223494.10
800_to_658,9.06292,38.57925,2781,223556.41
800_to_658,9.06331,38.57983,2782,223633.46
800_to_658,9.06355,38.58016,2783,223678.46
800_to_658,9.06395,38.58059,2784,223743.33
800_to_658,9.06433,38.58093,2785,223799.71
800_to_658,9.06471,38.58118,2786,223850.10
800_to_658,9.06535,38.58148,2787,223928.52
800_to_658,9.06569,38.58166,2788,223971.18
800_to_658,9.06622,38.58205,2789,224044.03
800_to_658,9.06638,38.58221,2790,224069.03
800_to_658,9.06682,38.58264,2791,224137.03
800_to_658,9.06733,38.58322,2792,224222.30
800_to_658,9.0675,38.58348,2793,224256.54
800_to_658,9.06763,38.58369,2794,224283.76
800_to_658,9.06772,38.5839,2795,224308.89
800_to_658,9.06781,38.58425,2796,224348.61
800_to_658,9.06788,38.58467,2797,224395.38
800_to_658,9.06789,38.58506,2798,224438.22
800_to_658,9.06788,38.5854,2799,224475.57
800_to_658,9.0679,38.58566,2800,224504.20
800_to_658,9.06798,38.58599,2801,224541.52
800_to_658,9.06802,38.58612,2802,224556.47
800_to_658,9.0681,38.58637,2803,224585.32
800_to_658,9.0682,38.58661,2804,224613.93
800_to_658,9.06841,38.58714,2805,224676.63
800_to_658,9.06853,38.58738,2806,224706.17
800_to_658,9.06869,38.58762,2807,224737.97
800_to_658,9.06887,38.58783,2808,224768.50
800_to_658,9.06905,38.588,2809,224795.87
800_to_658,9.06919,38.58813,2810,224816.99
800_to_658,9.0696,38.58851,2811,224878.79
800_to_658,9.06974,38.58864,2812,224899.92
800_to_658,9.06984,38.58873,2813,224914.79
800_to_658,9.06996,38.5889,2814,224937.74
800_to_658,9.07064,38.5904,2815,225118.97
800_to_658,9.07119,38.59182,2816,225286.46
800_to_658,9.07136,38.59263,2817,225377.39
800_to_658,9.0714,38.59282,2818,225398.72
800_to_658,9.07149,38.59329,2819,225451.29
800_to_658,9.07152,38.5938,2820,225507.39
800_to_658,9.07135,38.59535,2821,225678.63
800_to_658,9.07123,38.59591,2822,225741.55
800_to_658,9.07118,38.59607,2823,225759.98
800_to_658,9.07076,38.59724,2824,225896.67
800_to_658,9.07066,38.59758,2825,225935.63
800_to_658,9.07058,38.59789,2826,225970.81
800_to_658,9.0705,38.59812,2827,225997.59
800_to_658,9.07048,38.5982,2828,226006.65
800_to_658,9.07041,38.59835,2829,226024.87
800_to_658,9.07036,38.59844,2830,226036.20
800_to_658,9.07031,38.59854,2831,226048.51
800_to_658,9.06985,38.5992,2832,226137.22
800_to_658,9.06959,38.59971,2833,226200.24
800_to_658,9.06957,38.59973,2834,226203.36
800_to_658,9.06926,38.60025,2835,226270.06
800_to_658,9.069,38.6006,2836,226318.15
800_to_658,9.06856,38.60111,2837,226392.52
800_to_658,9.06841,38.60129,2838,226418.38
800_to_658,9.06831,38.60144,2839,226438.25
800_to_658,9.06809,38.60187,2840,226491.43
800_to_658,9.06806,38.60194,2841,226499.81
800_to_658,9.06793,38.60224,2842,226535.78
800_to_658,9.06784,38.60245,2843,226560.92
800_to_658,9.06769,38.6028,2844,226602.81
800_to_658,9.06746,38.60324,2845,226657.48
800_to_658,9.06716,38.60362,2846,226710.90
800_to_658,9.06682,38.60394,2847,226762.51
800_to_658,9.06642,38.60419,2848,226814.78
800_to_658,9.06623,38.60428,2849,226838.10
800_to_658,9.06616,38.60431,2850,226846.56
800_to_658,9.06568,38.60443,2851,226901.53
800_to_658,9.06518,38.60453,2852,226958.20
800_to_658,9.06491,38.60458,2853,226988.72
800_to_658,9.06413,38.60477,2854,227077.93
800_to_658,9.06369,38.6049,2855,227128.90
800_to_658,9.06354,38.60495,2856,227146.46
800_to_658,9.06326,38.60505,2857,227179.47
800_to_658,9.06248,38.60531,2858,227270.78
800_to_658,9.06205,38.60545,2859,227321.00
800_to_658,9.06149,38.60568,2860,227388.20
800_to_658,9.06143,38.60571,2861,227395.64
800_to_658,9.06134,38.60575,2862,227406.57
800_to_658,9.06115,38.60586,2863,227430.91
800_to_658,9.0608,38.6061,2864,227477.91
800_to_658,9.06063,38.60623,2865,227501.60
800_to_658,9.06047,38.60638,2866,227525.84
800_to_658,9.0602,38.60669,2867,227571.23
800_to_658,9.0602,38.60669,2868,227571.23
800_to_658,9.06013,38.60677,2869,227582.97
800_to_658,9.05976,38.60726,2870,227650.70
800_to_658,9.05963,38.60743,2871,227674.31
800_to_658,9.05909,38.6082,2872,227778.01
800_to_658,9.05891,38.60845,2873,227811.99
800_to_658,9.05864,38.60881,2874,227861.63
800_to_658,9.05829,38.60929,2875,227927.14
800_to_658,9.05767,38.61008,2876,228037.95
800_to_658,9.05764,38.61012,2877,228043.47
800_to_658,9.05761,38.61016,2878,228048.98
800_to_658,9.05756,38.61024,2879,228059.38
800_to_658,9.05746,38.61039,2880,228079.25
800_to_658,9.05743,38.61043,2881,228084.77
800_to_658,9.05738,38.6105,2882,228094.25
800_to_658,9.05705,38.61095,2883,228155.80
800_to_658,9.05687,38.61117,2884,228187.17
800_to_658,9.05676,38.61132,2885,228207.69
800_to_658,9.05662,38.6115,2886,228232.85
800_to_658,9.05647,38.61163,2887,228254.80
800_to_658,9.0562,38.61188,2888,228295.49
800_to_658,9.0561,38.61197,2889,228310.36
800_to_658,9.05601,38.61205,2890,228323.68
800_to_658,9.05584,38.61217,2891,228346.72
800_to_658,9.05577,38.61222,2892,228356.25
800_to_658,9.05568,38.61227,2893,228367.66
800_to_658,9.0554,38.6124,2894,228401.91
800_to_658,9.055,38.6126,2895,228451.52
800_to_658,9.05486,38.61267,2896,228468.88
800_to_658,9.05463,38.61277,2897,228496.71
800_to_658,9.05418,38.61298,2898,228551.81
800_to_658,9.05402,38.61306,2899,228571.65
800_to_658,9.05383,38.61316,2900,228595.46
800_to_658,9.05372,38.61322,2901,228609.35
800_to_658,9.05301,38.61367,2902,228702.49
800_to_658,9.05287,38.61377,2903,228721.54
800_to_658,9.05233,38.61417,2904,228795.94
800_to_658,9.05211,38.61434,2905,228826.71
800_to_658,9.05203,38.6144,2906,228837.78
800_to_658,9.05192,38.61447,2907,228852.22
800_to_658,9.05182,38.61453,2908,228865.15
800_to_658,9.05127,38.61489,2909,228937.97
800_to_658,9.05107,38.61503,2910,228965.01
800_to_658,9.05056,38.61541,2911,229035.41
800_to_658,9.05026,38.61561,2912,229075.35
800_to_658,9.04989,38.61588,2913,229126.06
800_to_658,9.04936,38.61624,2914,229197.03
800_to_658,9.04882,38.61664,2915,229271.42
800_to_658,9.04808,38.61717,2916,229372.21
800_to_658,9.0472,38.61786,2917,229495.97
800_to_658,9.04668,38.61823,2918,229566.64
800_to_658,9.04593,38.61876,2919,229668.33
800_to_658,9.04545,38.6191,2920,229733.47
800_to_658,9.04509,38.61936,2921,229782.64
800_to_658,9.04479,38.61957,2922,229823.19
800_to_658,9.04456,38.61973,2923,229854.22
800_to_658,9.04441,38.61984,2924,229874.82
800_to_658,9.0442,38.61997,2925,229902.18
800_to_658,9.04391,38.62018,2926,229941.83
800_to_658,9.04362,38.62039,2927,229981.47
800_to_658,9.04283,38.62096,2928,230089.34
800_to_658,9.04253,38.62118,2929,230130.52
800_to_658,9.04216,38.62145,2930,230181.24
800_to_658,9.04141,38.622,2931,230284.21
800_to_658,9.04131,38.62207,2932,230297.72
800_to_658,9.04095,38.62236,2933,230348.88
800_to_658,9.04064,38.62262,2934,230393.64
800_to_658,9.04043,38.62279,2935,230423.53
800_to_658,9.0402,38.62301,2936,230458.71
800_to_658,9.03994,38.62328,2937,230500.12
800_to_658,9.03959,38.62365,2938,230556.39
800_to_658,9.03938,38.62389,2939,230591.60
800_to_658,9.03905,38.62423,2940,230643.95
800_to_658,9.03893,38.62437,2941,230664.31
800_to_658,9.03881,38.62453,2942,230686.37
800_to_658,9.03858,38.62486,2943,230730.72
800_to_658,9.03817,38.62547,2944,230811.75
800_to_658,9.03804,38.62564,2945,230835.36
800_to_658,9.03795,38.62579,2946,230854.64
800_to_658,9.03788,38.62589,2947,230868.10
800_to_658,9.03783,38.62598,2948,230879.44
800_to_658,9.03774,38.62614,2949,230899.66
800_to_658,9.03761,38.62637,2950,230928.76
800_to_658,9.03746,38.62666,2951,230964.71
800_to_658,9.03743,38.62672,2952,230972.09
800_to_658,9.03735,38.62688,2953,230991.79
800_to_658,9.03705,38.6275,2954,231067.61
800_to_658,9.03694,38.62773,2955,231095.67
800_to_658,9.03684,38.62793,2956,231120.29
800_to_658,9.03675,38.6281,2957,231141.47
800_to_658,9.03668,38.62824,2958,231158.70
800_to_658,9.03661,38.62841,2959,231178.93
800_to_658,9.03657,38.62858,2960,231198.12
800_to_658,9.0365,38.62886,2961,231229.83
800_to_658,9.03632,38.62956,2962,231309.27
800_to_658,9.0363,38.62966,2963,231320.47
800_to_658,9.03617,38.63023,2964,231384.71
800_to_658,9.03614,38.63041,2965,231404.76
800_to_658,9.03612,38.63049,2966,231413.82
800_to_658,9.03606,38.63083,2967,231451.75
800_to_658,9.03599,38.63116,2968,231488.82
800_to_658,9.03596,38.6313,2969,231504.55
800_to_658,9.03584,38.63198,2970,231580.41
800_to_658,9.03571,38.63272,2971,231662.94
800_to_658,9.03563,38.63322,2972,231718.57
800_to_658,9.0356,38.63341,2973,231739.70
800_to_658,9.03552,38.6338,2974,231783.44
800_to_658,9.03542,38.6342,2975,231828.75
800_to_658,9.03524,38.63485,2976,231902.88
800_to_658,9.03518,38.63504,2977,231924.79
800_to_658,9.03501,38.6355,2978,231978.73
800_to_658,9.03479,38.63614,2979,232053.14
800_to_658,9.03466,38.63648,2980,232093.18
800_to_658,9.03459,38.63665,2981,232113.41
800_to_658,9.03455,38.63674,2982,232124.25
800_to_658,9.03429,38.6373,2983,232192.20
800_to_658,9.03382,38.63824,2984,232307.90
800_to_658,9.0338,38.63828,2985,232312.82
800_to_658,9.03364,38.63859,2986,232351.24
800_to_658,9.0334,38.63897,2987,232400.77
800_to_658,9.03307,38.63952,2988,232471.44
800_to_658,9.0328,38.64002,2989,232534.02
800_to_658,9.03261,38.64039,2990,232579.82
800_to_658,9.03226,38.64137,2991,232694.26
800_to_658,9.0321,38.64178,2992,232742.67
800_to_658,9.03192,38.64241,2993,232814.69
800_to_658,9.03187,38.64262,2994,232838.41
800_to_658,9.03158,38.64345,2995,232935.10
800_to_658,9.03126,38.64436,2996,233041.18
800_to_658,9.03102,38.6451,2997,233126.71
800_to_658,9.03093,38.64539,2998,233160.09
800_to_658,9.03002,38.64812,2999,233476.51
800_to_658,9.02972,38.64904,3000,233582.90
800_to_658,9.02949,38.64979,3001,233669.15
800_to_658,9.02939,38.65004,3002,233698.77
800_to_658,9.02929,38.65026,3003,233725.36
800_to_658,9.02922,38.65038,3004,233740.67
800_to_658,9.02907,38.6506,3005,233770.03
800_to_658,9.02903,38.65066,3006,233777.97
800_to_658,9.02889,38.65082,3007,233801.45
800_to_658,9.02878,38.65093,3008,233818.64
800_to_658,9.02865,38.65105,3009,233838.20
800_to_658,9.02842,38.6512,3010,233868.62
800_to_658,9.02827,38.6513,3011,233888.59
800_to_658,9.02824,38.65132,3012,233892.59
800_to_658,9.0275,38.65167,3013,233983.40
800_to_658,9.02713,38.65184,3014,234028.58
800_to_658,9.02678,38.65202,3015,234072.23
800_to_658,9.0267,38.65208,3016,234083.31
800_to_658,9.02658,38.65218,3017,234100.59
800_to_658,9.02652,38.65222,3018,234108.57
800_to_658,9.02646,38.65228,3019,234117.95
800_to_658,9.02641,38.65233,3020,234125.77
800_to_658,9.02634,38.65241,3021,234137.50
800_to_658,9.02619,38.6526,3022,234164.22
800_to_658,9.0261,38.65271,3023,234179.90
800_to_658,9.02599,38.65291,3024,234205.04
800_to_658,9.02593,38.65301,3025,234217.89
800_to_658,9.02586,38.65319,3026,234239.14
800_to_658,9.02582,38.65328,3027,234249.97
800_to_658,9.02571,38.6536,3028,234287.18
800_to_658,9.02568,38.65377,3029,234306.15
800_to_658,9.02566,38.65391,3030,234321.68
800_to_658,9.02565,38.65405,3031,234337.10
800_to_658,9.02564,38.65462,3032,234399.70
800_to_658,9.02563,38.65514,3033,234456.82
800_to_658,9.02561,38.65555,3034,234501.90
800_to_658,9.02562,38.65577,3035,234526.09
800_to_658,9.02565,38.65608,3036,234560.29
800_to_658,9.02567,38.6562,3037,234573.66
800_to_658,9.02571,38.65639,3038,234594.99
800_to_658,9.02575,38.6565,3039,234607.86
800_to_658,9.02585,38.65682,3040,234644.72
800_to_658,9.02596,38.65707,3041,234674.78
800_to_658,9.02611,38.65738,3042,234712.69
800_to_658,9.02625,38.65763,3043,234744.25
800_to_658,9.02638,38.65781,3044,234768.74
800_to_658,9.02645,38.6579,3045,234781.32
800_to_658,9.02654,38.65802,3046,234797.87
800_to_658,9.02676,38.65824,3047,234832.25
800_to_658,9.02678,38.65826,3048,234835.38
800_to_658,9.02695,38.65843,3049,234861.94
800_to_658,9.02767,38.65912,3050,234972.18
800_to_658,9.02894,38.66034,3051,235166.84
800_to_658,9.02919,38.66058,3052,235205.14
800_to_658,9.02934,38.66073,3053,235228.58
800_to_658,9.02962,38.66101,3054,235272.34
800_to_658,9.0302,38.66157,3055,235361.46
800_to_658,9.03039,38.66175,3056,235390.39
800_to_658,9.03113,38.6625,3057,235506.81
800_to_658,9.03146,38.66284,3058,235559.16
800_to_658,9.03175,38.66313,3059,235604.49
800_to_658,9.03197,38.66343,3060,235645.52
800_to_658,9.03209,38.66359,3061,235667.58
800_to_658,9.03226,38.66387,3062,235703.68
800_to_658,9.03233,38.66401,3063,235720.91
800_to_658,9.03244,38.66426,3064,235750.96
